Timestamp;Time;Sensor1;Sensor2;Sensor3
1627278047.3881757;12:40:47 \ 26.07.2021;0.0;22.76;5.31
1627278048.3727257;12:40:48 \ 26.07.2021;0.0;22.55;5.17
1627278049.3829694;12:40:49 \ 26.07.2021;0.0;23.16;5.24
1627278050.3729727;12:40:50 \ 26.07.2021;0.0;22.61;5.32
1627278051.374212;12:40:51 \ 26.07.2021;0.0;22.82;5.25
1627278052.3857734;12:40:52 \ 26.07.2021;0.0;22.89;5.22
1627278053.3791866;12:40:53 \ 26.07.2021;0.0;22.63;5.27
1627278054.383154;12:40:54 \ 26.07.2021;0.0;22.34;5.24
1627278055.3802757;12:40:55 \ 26.07.2021;0.0;22.81;5.29
1627278056.3802016;12:40:56 \ 26.07.2021;0.0;23.16;5.26
1627278057.3890507;12:40:57 \ 26.07.2021;0.0;23.09;5.23
1627278058.3777137;12:40:58 \ 26.07.2021;0.0;22.75;5.25
1627278059.3935378;12:40:59 \ 26.07.2021;0.0;22.95;5.3
1627278060.3843713;12:41:00 \ 26.07.2021;0.0;22.67;5.29
1627278061.3775375;12:41:01 \ 26.07.2021;0.0;22.81;5.28
1627278062.3954422;12:41:02 \ 26.07.2021;0.0;22.68;5.22
1627278063.3851442;12:41:03 \ 26.07.2021;0.0;22.62;5.3
1627278064.3885741;12:41:04 \ 26.07.2021;0.0;22.75;5.23
1627278065.38074;12:41:05 \ 26.07.2021;0.0;22.48;5.26
1627278066.3857303;12:41:06 \ 26.07.2021;0.0;22.6;5.23
1627278067.3778553;12:41:07 \ 26.07.2021;0.0;23.36;5.26
1627278068.398581;12:41:08 \ 26.07.2021;0.0;22.49;5.29
1627278069.3853958;12:41:09 \ 26.07.2021;0.0;22.56;5.28
1627278070.3907323;12:41:10 \ 26.07.2021;0.0;22.82;5.3
1627278071.3814778;12:41:11 \ 26.07.2021;0.0;22.89;5.29
1627278072.3847861;12:41:12 \ 26.07.2021;0.0;22.34;5.3
1627278073.3790615;12:41:13 \ 26.07.2021;0.0;22.87;5.27
1627278074.3937118;12:41:14 \ 26.07.2021;0.0;22.96;5.2
1627278075.3860068;12:41:15 \ 26.07.2021;0.0;22.86;5.25
1627278076.3888361;12:41:16 \ 26.07.2021;0.0;23.08;5.21
1627278077.3916051;12:41:17 \ 26.07.2021;0.0;22.55;5.26
1627278078.3860185;12:41:18 \ 26.07.2021;0.0;22.41;5.28
1627278079.3925583;12:41:19 \ 26.07.2021;0.0;23.17;5.22
1627278080.3917623;12:41:20 \ 26.07.2021;0.0;23.02;5.22
1627278081.3707798;12:41:21 \ 26.07.2021;0.0;22.56;5.22
1627278082.3787422;12:41:22 \ 26.07.2021;0.0;22.21;5.2
1627278083.3806834;12:41:23 \ 26.07.2021;0.0;23.15;5.27
1627278084.379179;12:41:24 \ 26.07.2021;0.0;23.36;5.31
1627278085.3766077;12:41:25 \ 26.07.2021;0.0;22.88;5.25
1627278086.3926265;12:41:26 \ 26.07.2021;0.0;22.76;5.24
1627278087.3853683;12:41:27 \ 26.07.2021;0.0;23.09;5.31
1627278088.388748;12:41:28 \ 26.07.2021;0.0;23.02;5.2
1627278089.382793;12:41:29 \ 26.07.2021;0.0;22.88;5.29
1627278090.3867624;12:41:30 \ 26.07.2021;0.0;22.54;5.24
1627278091.3890169;12:41:31 \ 26.07.2021;0.0;22.88;5.23
1627278092.384512;12:41:32 \ 26.07.2021;0.0;22.55;5.28
1627278093.3797662;12:41:33 \ 26.07.2021;0.0;23.03;5.25
1627278094.3778605;12:41:34 \ 26.07.2021;0.0;22.75;5.28
1627278095.3814273;12:41:35 \ 26.07.2021;0.0;23.37;5.27
1627278096.386562;12:41:36 \ 26.07.2021;0.0;22.55;5.16
1627278097.390044;12:41:37 \ 26.07.2021;0.0;22.61;5.26
1627278098.3842683;12:41:38 \ 26.07.2021;0.0;23.09;5.29
1627278099.3741457;12:41:39 \ 26.07.2021;0.0;22.73;5.24
1627278100.3814936;12:41:40 \ 26.07.2021;0.0;22.73;5.27
1627278101.376124;12:41:41 \ 26.07.2021;0.0;22.96;5.24
1627278102.388192;12:41:42 \ 26.07.2021;0.0;22.75;5.26
1627278103.3795004;12:41:43 \ 26.07.2021;0.0;22.67;5.29
1627278104.383536;12:41:44 \ 26.07.2021;0.0;22.69;5.25
1627278105.3896484;12:41:45 \ 26.07.2021;0.0;23.42;5.24
1627278106.3818035;12:41:46 \ 26.07.2021;0.0;22.81;5.29
1627278107.3856275;12:41:47 \ 26.07.2021;0.0;22.89;5.29
1627278108.3879328;12:41:48 \ 26.07.2021;0.0;22.9;5.27
1627278109.3824315;12:41:49 \ 26.07.2021;0.0;22.95;5.18
1627278110.387006;12:41:50 \ 26.07.2021;0.0;22.75;5.3
1627278111.3932211;12:41:51 \ 26.07.2021;0.0;23.11;5.3
1627278112.38669;12:41:52 \ 26.07.2021;0.0;22.7;5.28
1627278113.3865952;12:41:53 \ 26.07.2021;0.0;23.02;5.29
1627278114.3914013;12:41:54 \ 26.07.2021;0.0;23.42;5.27
1627278115.3846548;12:41:55 \ 26.07.2021;0.0;22.87;5.27
1627278116.38666;12:41:56 \ 26.07.2021;0.0;23.28;5.25
1627278117.3925812;12:41:57 \ 26.07.2021;0.0;23.02;5.21
1627278118.3956234;12:41:58 \ 26.07.2021;0.0;23.09;5.28
1627278119.3877404;12:41:59 \ 26.07.2021;0.0;22.88;5.2
1627278120.3855107;12:42:00 \ 26.07.2021;0.0;23.49;5.23
1627278121.3845484;12:42:01 \ 26.07.2021;0.0;22.89;5.32
1627278122.3935132;12:42:02 \ 26.07.2021;0.0;22.76;5.25
1627278123.3831596;12:42:03 \ 26.07.2021;0.0;22.87;5.33
1627278124.3887453;12:42:04 \ 26.07.2021;0.0;22.84;5.3
1627278125.391638;12:42:05 \ 26.07.2021;0.0;23.14;5.29
1627278126.3826978;12:42:06 \ 26.07.2021;0.0;22.73;5.21
1627278127.376919;12:42:07 \ 26.07.2021;0.0;22.81;5.26
1627278128.394647;12:42:08 \ 26.07.2021;0.0;22.81;5.18
1627278129.3878253;12:42:09 \ 26.07.2021;0.0;22.61;5.17
1627278130.3801405;12:42:10 \ 26.07.2021;0.0;22.96;5.24
1627278131.381161;12:42:11 \ 26.07.2021;0.0;23.09;5.27
1627278132.3759668;12:42:12 \ 26.07.2021;0.0;23.04;5.23
1627278133.3994653;12:42:13 \ 26.07.2021;0.0;22.59;5.29
1627278134.3778524;12:42:14 \ 26.07.2021;0.0;22.68;5.21
1627278135.3914783;12:42:15 \ 26.07.2021;0.0;22.29;5.23
1627278136.3816884;12:42:16 \ 26.07.2021;0.0;22.93;5.18
1627278137.3849041;12:42:17 \ 26.07.2021;0.0;23.02;5.32
1627278138.376272;12:42:18 \ 26.07.2021;0.0;22.88;5.26
1627278139.394805;12:42:19 \ 26.07.2021;0.0;22.4;5.23
1627278140.3820438;12:42:20 \ 26.07.2021;0.0;22.81;5.24
1627278141.3898828;12:42:21 \ 26.07.2021;0.0;22.7;5.24
1627278142.3931131;12:42:22 \ 26.07.2021;0.0;23.28;5.27
1627278143.3868546;12:42:23 \ 26.07.2021;0.0;22.97;5.28
1627278144.395043;12:42:24 \ 26.07.2021;0.0;22.89;5.26
1627278145.3752868;12:42:25 \ 26.07.2021;0.0;22.6;5.3
1627278146.3867018;12:42:26 \ 26.07.2021;0.0;22.48;5.28
1627278147.392825;12:42:27 \ 26.07.2021;0.0;23.16;5.33
1627278148.3858905;12:42:28 \ 26.07.2021;0.0;23.01;5.31
1627278149.37572;12:42:29 \ 26.07.2021;0.0;22.75;5.3
1627278150.3787894;12:42:30 \ 26.07.2021;0.0;23.2;5.3
1627278151.3829482;12:42:31 \ 26.07.2021;0.0;22.61;5.27
1627278152.3879786;12:42:32 \ 26.07.2021;0.0;22.13;5.28
1627278153.378579;12:42:33 \ 26.07.2021;0.0;22.6;5.28
1627278154.3972247;12:42:34 \ 26.07.2021;0.0;22.75;5.27
1627278155.3868406;12:42:35 \ 26.07.2021;0.0;22.41;5.21
1627278156.3907912;12:42:36 \ 26.07.2021;0.0;22.82;5.22
1627278157.3743336;12:42:37 \ 26.07.2021;0.0;22.41;5.22
1627278158.3868532;12:42:38 \ 26.07.2021;0.0;22.75;5.25
1627278159.3909645;12:42:39 \ 26.07.2021;0.0;22.82;5.33
1627278160.384864;12:42:40 \ 26.07.2021;0.0;22.28;5.28
1627278161.386206;12:42:41 \ 26.07.2021;0.0;23.23;5.21
1627278162.3753781;12:42:42 \ 26.07.2021;0.0;22.21;5.23
1627278163.3844745;12:42:43 \ 26.07.2021;0.0;23.16;5.25
1627278164.3885558;12:42:44 \ 26.07.2021;0.0;22.83;5.34
1627278165.3825748;12:42:45 \ 26.07.2021;0.0;22.77;5.22
1627278166.373295;12:42:46 \ 26.07.2021;0.0;22.89;5.31
1627278167.382832;12:42:47 \ 26.07.2021;0.0;22.74;5.25
1627278168.3835251;12:42:48 \ 26.07.2021;0.0;22.36;5.27
1627278169.3786752;12:42:49 \ 26.07.2021;0.0;22.4;5.26
1627278170.394788;12:42:50 \ 26.07.2021;0.0;22.95;5.28
1627278171.3860567;12:42:51 \ 26.07.2021;0.0;22.74;5.23
1627278172.378838;12:42:52 \ 26.07.2021;0.0;22.84;5.29
1627278173.3822334;12:42:53 \ 26.07.2021;0.0;22.73;5.25
1627278174.3869772;12:42:54 \ 26.07.2021;0.0;22.83;5.26
1627278175.3928108;12:42:55 \ 26.07.2021;0.0;22.48;5.24
1627278176.4016094;12:42:56 \ 26.07.2021;0.0;22.55;5.28
1627278177.4029355;12:42:57 \ 26.07.2021;0.0;22.66;5.26
1627278178.396278;12:42:58 \ 26.07.2021;0.0;22.54;5.28
1627278179.3986049;12:42:59 \ 26.07.2021;0.0;22.6;5.3
1627278180.4046686;12:43:00 \ 26.07.2021;0.0;22.53;5.24
1627278181.397386;12:43:01 \ 26.07.2021;0.0;23.02;5.2
1627278182.4011059;12:43:02 \ 26.07.2021;0.0;22.96;5.26
1627278183.392714;12:43:03 \ 26.07.2021;0.0;22.55;5.29
1627278184.4092152;12:43:04 \ 26.07.2021;0.0;22.77;5.3
1627278185.4033113;12:43:05 \ 26.07.2021;0.0;23.16;5.21
1627278186.3932796;12:43:06 \ 26.07.2021;0.0;22.56;5.25
1627278187.4066293;12:43:07 \ 26.07.2021;0.0;22.68;5.29
1627278188.3918803;12:43:08 \ 26.07.2021;0.0;22.83;5.27
1627278189.4096465;12:43:09 \ 26.07.2021;0.0;22.9;5.31
1627278190.4123328;12:43:10 \ 26.07.2021;0.0;22.49;5.27
1627278191.4052193;12:43:11 \ 26.07.2021;0.0;22.63;5.3
1627278192.3974838;12:43:12 \ 26.07.2021;0.0;22.89;5.3
1627278193.4006786;12:43:13 \ 26.07.2021;0.0;22.28;5.31
1627278194.4056315;12:43:14 \ 26.07.2021;0.0;22.61;5.31
1627278195.4111612;12:43:15 \ 26.07.2021;0.0;22.68;5.25
1627278196.4043665;12:43:16 \ 26.07.2021;0.0;23.04;5.24
1627278197.3960264;12:43:17 \ 26.07.2021;0.0;22.34;5.3
1627278198.4155066;12:43:18 \ 26.07.2021;0.0;23.3;5.21
1627278199.4019225;12:43:19 \ 26.07.2021;0.0;22.54;5.27
1627278200.3965816;12:43:20 \ 26.07.2021;0.0;23.15;5.21
1627278201.3985257;12:43:21 \ 26.07.2021;0.0;22.74;5.25
1627278202.4012036;12:43:22 \ 26.07.2021;0.0;22.62;5.27
1627278203.4064627;12:43:23 \ 26.07.2021;0.0;22.9;5.24
1627278204.4009366;12:43:24 \ 26.07.2021;0.0;22.83;5.27
1627278205.403327;12:43:25 \ 26.07.2021;0.0;22.62;5.26
1627278206.4077356;12:43:26 \ 26.07.2021;0.0;22.9;5.29
1627278207.3984227;12:43:27 \ 26.07.2021;0.0;22.75;5.23
1627278208.4013696;12:43:28 \ 26.07.2021;0.0;22.14;5.31
1627278209.4109483;12:43:29 \ 26.07.2021;0.0;23.1;5.37
1627278210.397487;12:43:30 \ 26.07.2021;0.0;23.09;5.3
1627278211.4022346;12:43:31 \ 26.07.2021;0.0;22.4;5.28
1627278212.399175;12:43:32 \ 26.07.2021;0.0;22.77;5.25
1627278213.3915994;12:43:33 \ 26.07.2021;0.0;22.75;5.33
1627278214.403809;12:43:34 \ 26.07.2021;0.0;23.17;5.24
1627278215.396558;12:43:35 \ 26.07.2021;0.0;22.62;5.17
1627278216.3998952;12:43:36 \ 26.07.2021;0.0;22.47;5.19
1627278217.4050827;12:43:37 \ 26.07.2021;0.0;22.89;5.28
1627278218.4069347;12:43:38 \ 26.07.2021;0.0;22.83;5.26
1627278219.4009988;12:43:39 \ 26.07.2021;0.0;23.31;5.26
1627278220.392263;12:43:40 \ 26.07.2021;0.0;22.68;5.24
1627278221.395108;12:43:41 \ 26.07.2021;0.0;22.59;5.21
1627278222.3981004;12:43:42 \ 26.07.2021;0.0;22.47;5.2
1627278223.4044528;12:43:43 \ 26.07.2021;0.0;22.41;5.28
1627278224.3976283;12:43:44 \ 26.07.2021;0.0;23.16;5.28
1627278225.3990564;12:43:45 \ 26.07.2021;0.0;23.11;5.24
1627278226.3928807;12:43:46 \ 26.07.2021;0.0;22.75;5.19
1627278227.3963664;12:43:47 \ 26.07.2021;0.0;22.22;5.27
1627278228.4001048;12:43:48 \ 26.07.2021;0.0;22.89;5.29
1627278229.394729;12:43:49 \ 26.07.2021;0.0;22.67;5.33
1627278230.398893;12:43:50 \ 26.07.2021;0.0;22.82;5.27
1627278231.389983;12:43:51 \ 26.07.2021;0.0;22.55;5.27
1627278232.3935206;12:43:52 \ 26.07.2021;0.0;22.61;5.29
1627278233.3982568;12:43:53 \ 26.07.2021;0.0;22.61;5.27
1627278234.401733;12:43:54 \ 26.07.2021;0.0;22.76;5.21
1627278235.393792;12:43:55 \ 26.07.2021;0.0;23.05;5.28
1627278236.4006405;12:43:56 \ 26.07.2021;0.0;22.61;5.25
1627278237.402556;12:43:57 \ 26.07.2021;0.0;22.69;5.29
1627278238.3938293;12:43:58 \ 26.07.2021;0.0;22.76;5.26
1627278239.3992612;12:43:59 \ 26.07.2021;0.0;23.23;5.26
1627278240.4015603;12:44:00 \ 26.07.2021;0.0;22.4;5.29
1627278241.4086113;12:44:01 \ 26.07.2021;0.0;22.68;5.27
1627278242.3891501;12:44:02 \ 26.07.2021;0.0;22.75;5.29
1627278243.402002;12:44:03 \ 26.07.2021;0.0;22.59;5.25
1627278244.3942366;12:44:04 \ 26.07.2021;0.0;23.1;5.23
1627278245.3976293;12:44:05 \ 26.07.2021;0.0;22.82;5.22
1627278246.4066784;12:44:06 \ 26.07.2021;0.0;23.04;5.34
1627278247.391802;12:44:07 \ 26.07.2021;0.0;22.51;5.27
1627278248.3983731;12:44:08 \ 26.07.2021;0.0;22.76;5.26
1627278249.402454;12:44:09 \ 26.07.2021;0.0;23.11;5.22
1627278250.3973112;12:44:10 \ 26.07.2021;0.0;22.7;5.3
1627278251.3996046;12:44:11 \ 26.07.2021;0.0;22.69;5.27
1627278252.4085045;12:44:12 \ 26.07.2021;0.0;22.47;5.27
1627278253.3932564;12:44:13 \ 26.07.2021;0.0;22.84;5.32
1627278254.4032104;12:44:14 \ 26.07.2021;0.0;22.66;5.3
1627278255.3944995;12:44:15 \ 26.07.2021;0.0;22.76;5.26
1627278256.3972082;12:44:16 \ 26.07.2021;0.0;22.84;5.24
1627278257.4142919;12:44:17 \ 26.07.2021;0.0;22.95;5.29
1627278258.407096;12:44:18 \ 26.07.2021;0.0;22.21;5.27
1627278259.399664;12:44:19 \ 26.07.2021;0.0;22.9;5.3
1627278260.3913321;12:44:20 \ 26.07.2021;0.0;22.69;5.24
1627278261.3958082;12:44:21 \ 26.07.2021;0.0;22.95;5.26
1627278262.3989358;12:44:22 \ 26.07.2021;0.0;22.89;5.18
1627278263.4026444;12:44:23 \ 26.07.2021;0.0;22.57;5.22
1627278264.3950448;12:44:24 \ 26.07.2021;0.0;22.7;5.26
1627278265.403439;12:44:25 \ 26.07.2021;0.0;22.49;5.31
1627278266.391195;12:44:26 \ 26.07.2021;0.0;22.48;5.3
1627278267.395083;12:44:27 \ 26.07.2021;0.0;22.61;5.21
1627278268.4148772;12:44:28 \ 26.07.2021;0.0;23.35;5.28
1627278269.4025738;12:44:29 \ 26.07.2021;0.0;23.24;5.27
1627278270.4070346;12:44:30 \ 26.07.2021;0.0;22.97;5.23
1627278271.3953733;12:44:31 \ 26.07.2021;0.0;23.17;5.29
1627278272.4013965;12:44:32 \ 26.07.2021;0.0;22.41;5.31
1627278273.3948057;12:44:33 \ 26.07.2021;0.0;23.1;5.26
1627278274.398231;12:44:34 \ 26.07.2021;0.0;23.16;5.21
1627278275.4091065;12:44:35 \ 26.07.2021;0.0;22.82;5.23
1627278276.3958807;12:44:36 \ 26.07.2021;0.0;22.62;5.27
1627278277.399498;12:44:37 \ 26.07.2021;0.0;23.15;5.32
1627278278.404372;12:44:38 \ 26.07.2021;0.0;22.95;5.28
1627278279.3964264;12:44:39 \ 26.07.2021;0.0;22.8;5.26
1627278280.4117193;12:44:40 \ 26.07.2021;0.0;22.98;5.21
1627278281.3918734;12:44:41 \ 26.07.2021;0.0;22.55;5.27
1627278282.4071076;12:44:42 \ 26.07.2021;0.0;22.42;5.31
1627278283.4101474;12:44:43 \ 26.07.2021;0.0;22.68;5.29
1627278284.4050357;12:44:44 \ 26.07.2021;0.0;23.16;5.23
1627278285.3989432;12:44:45 \ 26.07.2021;0.0;22.95;5.26
1627278286.3998725;12:44:46 \ 26.07.2021;0.0;22.85;5.26
1627278287.3929956;12:44:47 \ 26.07.2021;0.0;22.97;5.26
1627278288.4117353;12:44:48 \ 26.07.2021;0.0;22.41;5.24
1627278289.4036503;12:44:49 \ 26.07.2021;0.0;22.46;5.3
1627278290.3930671;12:44:50 \ 26.07.2021;0.0;23.02;5.29
1627278291.411008;12:44:51 \ 26.07.2021;0.0;23.37;5.19
1627278292.4025047;12:44:52 \ 26.07.2021;0.0;22.68;5.22
1627278293.4055817;12:44:53 \ 26.07.2021;0.0;22.55;5.26
1627278294.3975008;12:44:54 \ 26.07.2021;0.0;22.47;5.25
1627278295.401281;12:44:55 \ 26.07.2021;0.0;22.63;5.29
1627278296.395166;12:44:56 \ 26.07.2021;0.0;22.4;5.32
1627278297.3917708;12:44:57 \ 26.07.2021;0.0;22.81;5.31
1627278298.4016354;12:44:58 \ 26.07.2021;0.0;22.54;5.3
1627278299.3959212;12:44:59 \ 26.07.2021;0.0;22.76;5.31
1627278300.4001784;12:45:00 \ 26.07.2021;0.0;22.94;5.3
1627278301.402709;12:45:01 \ 26.07.2021;0.0;21.74;5.18
1627278302.3949497;12:45:02 \ 26.07.2021;0.0;23.32;5.3
1627278303.4000604;12:45:03 \ 26.07.2021;0.0;22.74;5.24
1627278304.4223294;12:45:04 \ 26.07.2021;0.0;22.63;5.24
1627278305.3976367;12:45:05 \ 26.07.2021;0.0;22.34;5.26
1627278306.4027154;12:45:06 \ 26.07.2021;0.0;22.6;5.28
1627278307.405744;12:45:07 \ 26.07.2021;0.0;22.77;5.25
1627278308.3990638;12:45:08 \ 26.07.2021;0.0;22.52;5.26
1627278309.4015713;12:45:09 \ 26.07.2021;0.0;22.97;5.27
1627278310.3943365;12:45:10 \ 26.07.2021;0.0;22.81;5.32
1627278311.402231;12:45:11 \ 26.07.2021;0.0;22.95;5.22
1627278312.4016252;12:45:12 \ 26.07.2021;0.0;22.41;5.28
1627278313.3937106;12:45:13 \ 26.07.2021;0.0;22.83;5.22
1627278314.4100277;12:45:14 \ 26.07.2021;0.0;23.09;5.26
1627278315.403927;12:45:15 \ 26.07.2021;0.0;22.49;5.27
1627278316.3974977;12:45:16 \ 26.07.2021;0.0;22.96;5.28
1627278317.4022672;12:45:17 \ 26.07.2021;0.0;22.57;5.21
1627278318.3937538;12:45:18 \ 26.07.2021;0.0;22.27;5.21
1627278319.4008436;12:45:19 \ 26.07.2021;0.0;22.69;5.29
1627278320.4048967;12:45:20 \ 26.07.2021;0.0;22.62;5.23
1627278321.4056957;12:45:21 \ 26.07.2021;0.0;23.09;5.29
1627278322.4000373;12:45:22 \ 26.07.2021;0.0;23.15;5.22
1627278323.4025257;12:45:23 \ 26.07.2021;0.0;22.94;5.28
1627278324.3964326;12:45:24 \ 26.07.2021;0.0;22.49;5.24
1627278325.4077888;12:45:25 \ 26.07.2021;0.0;22.34;5.27
1627278326.3926957;12:45:26 \ 26.07.2021;0.0;22.56;5.22
1627278327.3978698;12:45:27 \ 26.07.2021;0.0;23.58;5.19
1627278328.402839;12:45:28 \ 26.07.2021;0.0;22.69;5.26
1627278329.393077;12:45:29 \ 26.07.2021;0.0;22.71;5.26
1627278330.3967168;12:45:30 \ 26.07.2021;0.0;22.39;5.27
1627278331.4019232;12:45:31 \ 26.07.2021;0.0;22.48;5.27
1627278332.391583;12:45:32 \ 26.07.2021;0.0;22.28;5.28
1627278333.4125335;12:45:33 \ 26.07.2021;0.0;22.98;5.28
1627278334.4008002;12:45:34 \ 26.07.2021;0.0;22.41;5.26
1627278335.3942597;12:45:35 \ 26.07.2021;0.0;22.49;5.22
1627278336.397291;12:45:36 \ 26.07.2021;0.0;22.96;5.21
1627278337.4021363;12:45:37 \ 26.07.2021;0.0;23.04;5.27
1627278338.3951802;12:45:38 \ 26.07.2021;0.0;22.89;5.2
1627278339.3969216;12:45:39 \ 26.07.2021;0.0;22.46;5.23
1627278340.421119;12:45:40 \ 26.07.2021;0.0;22.69;5.24
1627278341.4053018;12:45:41 \ 26.07.2021;0.0;22.76;5.24
1627278342.3991587;12:45:42 \ 26.07.2021;0.0;22.9;5.23
1627278343.4007716;12:45:43 \ 26.07.2021;0.0;22.98;5.23
1627278344.4055884;12:45:44 \ 26.07.2021;0.0;23.51;5.34
1627278345.3964722;12:45:45 \ 26.07.2021;0.0;22.69;5.27
1627278346.4003117;12:45:46 \ 26.07.2021;0.0;22.91;5.28
1627278347.3955235;12:45:47 \ 26.07.2021;0.0;23.09;5.33
1627278348.3971488;12:45:48 \ 26.07.2021;0.0;22.42;5.26
1627278349.4012346;12:45:49 \ 26.07.2021;0.0;22.68;5.26
1627278350.3958404;12:45:50 \ 26.07.2021;0.0;22.67;5.31
1627278351.3988907;12:45:51 \ 26.07.2021;0.0;22.63;5.24
1627278352.3906047;12:45:52 \ 26.07.2021;0.0;22.79;5.2
1627278353.3948157;12:45:53 \ 26.07.2021;0.0;22.9;5.23
1627278354.3971143;12:45:54 \ 26.07.2021;0.0;22.48;5.22
1627278355.399666;12:45:55 \ 26.07.2021;0.0;22.61;5.25
1627278356.4051547;12:45:56 \ 26.07.2021;0.0;22.6;5.27
1627278357.4006555;12:45:57 \ 26.07.2021;0.0;22.56;5.25
1627278358.4049861;12:45:58 \ 26.07.2021;0.0;22.6;5.22
1627278359.3970256;12:45:59 \ 26.07.2021;0.0;23.15;5.29
1627278360.4016092;12:46:00 \ 26.07.2021;0.0;22.09;5.32
1627278361.3944345;12:46:01 \ 26.07.2021;0.0;22.01;5.33
1627278362.4072037;12:46:02 \ 26.07.2021;0.0;22.69;5.31
1627278363.3988729;12:46:03 \ 26.07.2021;0.0;22.28;5.21
1627278364.4039397;12:46:04 \ 26.07.2021;0.0;22.54;5.25
1627278365.3984706;12:46:05 \ 26.07.2021;0.0;23.07;5.24
1627278366.3998063;12:46:06 \ 26.07.2021;0.0;22.69;5.23
1627278367.392823;12:46:07 \ 26.07.2021;0.0;22.41;5.25
1627278368.396977;12:46:08 \ 26.07.2021;0.0;22.74;5.25
1627278369.4199088;12:46:09 \ 26.07.2021;0.0;23.1;5.3
1627278370.3952196;12:46:10 \ 26.07.2021;0.0;22.62;5.23
1627278371.3978455;12:46:11 \ 26.07.2021;0.0;22.8;5.29
1627278372.399037;12:46:12 \ 26.07.2021;0.0;22.35;5.3
1627278373.4031322;12:46:13 \ 26.07.2021;0.0;22.75;5.23
1627278374.3954592;12:46:14 \ 26.07.2021;0.0;22.9;5.34
1627278375.3989317;12:46:15 \ 26.07.2021;0.0;22.55;5.28
1627278376.4030533;12:46:16 \ 26.07.2021;0.0;22.95;5.31
1627278377.3974981;12:46:17 \ 26.07.2021;0.0;22.75;5.29
1627278378.402175;12:46:18 \ 26.07.2021;0.0;22.54;5.31
1627278379.3999724;12:46:19 \ 26.07.2021;0.0;23.42;5.24
1627278380.3924668;12:46:20 \ 26.07.2021;0.0;22.36;5.23
1627278381.4007452;12:46:21 \ 26.07.2021;0.0;22.46;5.26
1627278382.4034443;12:46:22 \ 26.07.2021;0.0;22.68;5.3
1627278383.3940623;12:46:23 \ 26.07.2021;0.0;23.02;5.24
1627278384.3989055;12:46:24 \ 26.07.2021;0.0;22.67;5.28
1627278385.4054086;12:46:25 \ 26.07.2021;0.0;23.23;5.3
1627278386.3951356;12:46:26 \ 26.07.2021;0.0;22.34;5.26
1627278387.4003859;12:46:27 \ 26.07.2021;0.0;22.97;5.28
1627278388.3939042;12:46:28 \ 26.07.2021;0.0;22.49;5.29
1627278389.3984563;12:46:29 \ 26.07.2021;0.0;23.15;5.27
1627278390.3998756;12:46:30 \ 26.07.2021;0.0;22.56;5.27
1627278391.39282;12:46:31 \ 26.07.2021;0.0;22.21;5.25
1627278392.3980618;12:46:32 \ 26.07.2021;0.0;22.89;5.21
1627278393.4024622;12:46:33 \ 26.07.2021;0.0;23.04;5.19
1627278394.4037812;12:46:34 \ 26.07.2021;0.0;22.88;5.2
1627278395.3966396;12:46:35 \ 26.07.2021;0.0;23.5;5.25
1627278396.4007325;12:46:36 \ 26.07.2021;0.0;22.49;5.25
1627278397.403128;12:46:37 \ 26.07.2021;0.0;22.41;5.21
1627278398.4124339;12:46:38 \ 26.07.2021;0.0;22.42;5.28
1627278399.4015563;12:46:39 \ 26.07.2021;0.0;22.89;5.23
1627278400.4055705;12:46:40 \ 26.07.2021;0.0;22.96;5.25
1627278401.398398;12:46:41 \ 26.07.2021;0.0;22.41;5.25
1627278402.4003968;12:46:42 \ 26.07.2021;0.0;22.22;5.31
1627278403.3902197;12:46:43 \ 26.07.2021;0.0;22.35;5.29
1627278404.3979402;12:46:44 \ 26.07.2021;0.0;22.28;5.28
1627278405.4056327;12:46:45 \ 26.07.2021;0.0;22.35;5.24
1627278406.3907776;12:46:46 \ 26.07.2021;0.0;22.48;5.28
1627278407.3918846;12:46:47 \ 26.07.2021;0.0;22.34;5.23
1627278408.4010293;12:46:48 \ 26.07.2021;0.0;22.41;5.24
1627278409.394699;12:46:49 \ 26.07.2021;0.0;22.42;5.28
1627278410.3934062;12:46:50 \ 26.07.2021;0.0;22.41;5.28
1627278411.399077;12:46:51 \ 26.07.2021;0.0;22.63;5.26
1627278412.404863;12:46:52 \ 26.07.2021;0.0;22.9;5.25
1627278413.3987224;12:46:53 \ 26.07.2021;0.0;22.96;5.27
1627278414.4045563;12:46:54 \ 26.07.2021;0.0;22.89;5.22
1627278415.3950305;12:46:55 \ 26.07.2021;0.0;23.03;5.24
1627278416.3998263;12:46:56 \ 26.07.2021;0.0;22.41;5.31
1627278417.3915277;12:46:57 \ 26.07.2021;0.0;22.22;5.25
1627278418.3958585;12:46:58 \ 26.07.2021;0.0;22.4;5.21
1627278419.3980472;12:46:59 \ 26.07.2021;0.0;22.78;5.21
1627278420.4032948;12:47:00 \ 26.07.2021;0.0;22.95;5.25
1627278421.395551;12:47:01 \ 26.07.2021;0.0;23.29;5.29
1627278422.3991477;12:47:02 \ 26.07.2021;0.0;22.76;5.24
1627278423.4023554;12:47:03 \ 26.07.2021;0.0;23.04;5.31
1627278424.3967736;12:47:04 \ 26.07.2021;0.0;22.61;5.21
1627278425.3996172;12:47:05 \ 26.07.2021;0.0;22.48;5.27
